DLSOCTVProces
682.000000 684.000000 488.000000 box dimensions in microns
10   10   10	number of tissue points in x,y,z directions
100.	outer bound distance (100. in test case)
10.	max. segment length.  (5. in test case)
5 nodsegm, max. allowed number of segments per node
5078 total number of segments
name type from  to  diam flow HD
9837 4 1067 1555   7.200 -96.813  0.4000
9839 4 1448 9893   7.200 -348.429  0.4000
9844 4 9893 1556   7.200 -348.429  0.4000
9845 4 1448 1557   7.200 137.287  0.4000
9847 4 1489 9898   7.200  37.190  0.4000
9851 4 9898 1558   7.200  37.190  0.4000
9854 4 1489 9904   5.200 -127.009  0.4000
9858 4 9904 1559   5.200 -127.009  0.4000
9861 4 1275 1560  12.200  77.791  0.4000
9863 6 1475 9908   7.200 -398.101  0.4000
9864 4 9908 1560   7.200 -398.101  0.4000
9868 6 1398 9912  15.200 -2417.814  0.4000
9869 4 9912 1562  15.200 -2417.814  0.4000
9870 4 1528 9916   7.200 -241.607  0.4000
9874 4 9916 1563   7.200 -241.607  0.4000
9876 4 1512 9921   7.200 -33.379  0.4000
9880 4 9921 9925   7.200 -33.379  0.4000
9884 4 9925 1564   7.200 -33.379  0.4000
9886 4 1512 9930   7.200 -69.605  0.4000
9890 4 9930 9934   7.200 -69.605  0.4000
9894 4 9934 1565   7.200 -69.605  0.4000
9895 4 1279 9938   6.700 -30.116  0.4000
9899 4 9938 1566   6.700 -30.116  0.4000
9900 4 1567 1502   8.200 345.296  0.4000
9905 4 1568 9946   7.200 -43.727  0.4000
9909 4 9946 1636   7.200 -43.727  0.4000
9911 4 1067 1623   8.700 -53.319  0.4000
9912 4 1372 1385   6.200 -79.807  0.4000
9913 4 1372 1571   4.200  89.414  0.4000
9916 4 1385 9954   7.200 -85.175  0.4000
9921 4 9954 1557   7.200 -85.175  0.4000
9922 4 1460 1572   8.700 1219.130  0.4000
9923 6 1460 9955   9.200 -908.484  0.4000
9924 4 9955 1573   9.200 -908.484  0.4000
9925 4 1452 1500  14.200 -2043.806  0.4000
9927 4 1376 1303  12.200 -203.065  0.4000
9929 6 1574 9958   8.200 770.877  0.4000
9930 4 9958 1477   8.200 770.877  0.4000
9932 4 1575 1551   6.200 300.935  0.4000
9938 4 1393 1576   8.700  92.482  0.4000
9939 4 1505 1577   8.200 -102.173  0.4000
9943 6 1505 9967  10.200 -732.264  0.4000
9944 6 9967 9968  10.200 -732.264  0.4000
9945 4 9968 1578  10.200 -732.264  0.4000
9947 4 1482 1579   4.200 -15.578  0.4000
9949 4 1482 1576   4.200 -34.576  0.4000
9953 4 1508 1580   4.200  -3.011  0.4000
9955 4 1572 9978   4.200  -1.188  0.4000
9959 4 9978 9982   4.200  -1.188  0.4000
9963 4 9982 1581   4.200  -1.188  0.4000
9966 4 1582 1544   4.700 -24.315  0.4000
9971 4 1582 9993   6.200 -165.717  0.4000
9976 4 9993 1270   6.200 -165.717  0.4000
9980 4 1384 1583   6.200 -105.241  0.4000
9984 4 1449 1584   8.200 -1286.475  0.4000
9990 4 1264 1585   7.200 -181.651  0.4000
9994 4 1438 1586   6.200 -210.469  0.4000
9998 4 1438 1587   6.200 -41.978  0.4000
9999 4 1376 1439   7.200  52.974  0.4000
10002 4 1410 1588   5.200 -202.607  0.4000
10006 4 1287 1120   7.200 -375.669  0.4000
10011 4 1504 1632   7.200  33.845  0.4000
10016 4 1471 1516   4.200  50.423  0.4000
10021 4 1572 1590  10.200 1220.317  0.4000
10023 4 1582 1591   8.200 190.032  0.4000
10027 6 1449 10031   7.200  38.635  0.4000
10028 4 10031 10036   7.200  38.635  0.4000
10033 4 10036 10222   7.200  38.635  0.4000
10039 4 1504 1596   6.700 -26.761  0.4000
10040 4 1471 1597  11.700 -667.590  0.4000
10043 6 1387 1598  13.200 527.191  0.4000
10044 4 1497 10045   8.200  16.707  0.4000
10048 4 10045 1599   8.200  16.707  0.4000
10053 4 1600 10052   6.200 -50.335  0.4000
10057 4 10052 10057   6.200 -50.335  0.4000
10062 4 10057 1601   6.200 -50.335  0.4000
10066 4 1600 1602  10.700 235.917  0.4000
10069 4 1600 10066   6.700 -185.583  0.4000
10073 4 10066 10070   6.700 -185.583  0.4000
10077 4 10070 10071   6.700 -185.583  0.4000
10078 4 10071 1988   8.200 -246.242  0.4000
10079 4 1453 1485   7.200 -174.133  0.4000
10083 4 1439 10079   7.200  89.575  0.4000
10088 4 10079 10083   7.200  89.575  0.4000
10092 4 10083 1604   7.200  89.575  0.4000
10095 4 1513 10089   8.200 -101.486  0.4000
10099 4 10089 10094   8.200 -101.486  0.4000
10104 4 10094 1605   8.200 -101.486  0.4000
10105 6 1513 1606  13.200 -267.419  0.4000
10106 4 1607 1537   6.700  17.835  0.4000
10109 4 1502 1608  10.200 -1947.600  0.4000
10113 4 1515 1609  11.200  79.306  0.4000
10114 4 833 1610  11.200 -194.960  0.4000
10116 4 1517 11838   9.200 -462.788  0.4000
10120 4 11838 1347   9.200 -462.788  0.4000
10121 4 1517 1611  10.200 183.940  0.4000
10124 4 10113 10112   4.700  47.168  0.4000
10130 4 1612 10112   4.700 -47.168  0.4000
10132 4 10113 1613   4.700 -47.168  0.4000
10134 4 1382 1613   5.700 -41.186  0.4000
10137 4 1382 1614  10.700  16.002  0.4000
10142 4 1349 1615   6.200 -178.629  0.4000
10147 4 1349 1394   6.200 216.141  0.4000
10149 4 1497 1616  10.200 -14.431  0.4000
10151 4 1234 1586   5.200 -164.193  0.4000
10154 4 1388 1617   5.200 -87.343  0.4000
10155 4 1618 1699   6.700   3.212  0.4000
10159 4 1468 1619  10.200 -72.658  0.4000
10160 4 1537 1621  12.200 -161.758  0.4000
10162 4 1596 1359   6.700 -10.442  0.4000
10163 4 1596 10137   6.200 -16.319  0.4000
10168 4 1622 10137   6.200  16.319  0.4000
10171 4 1555 1623   7.200  56.182  0.4000
10174 4 1555 1571   6.700 -152.995  0.4000
10179 4 1576 1473   8.200  57.906  0.4000
10180 4 1533 1624  11.200 -126.360  0.4000
10184 4 1626 10195   5.200  48.950  0.4000
10185 4 1273 10151   5.200 164.378  0.4000
10189 4 10151 1627   5.200 164.378  0.4000
10191 4 1474 1590  11.200 -1407.154  0.4000
10194 6 1474 10155  22.200 -2038.007  0.4000
10195 4 10155 1628  22.200 -2038.007  0.4000
10197 4 1511 10160   6.700 -83.951  0.4000
10201 4 10160 1629   6.700 -83.951  0.4000
10202 4 1419 10164   6.200 -133.452  0.4000
10206 4 10164 1630   6.200 -133.452  0.4000
10208 4 1500 10170   6.200  42.133  0.4000
10213 4 10170 1631   6.200  42.133  0.4000
10218 4 1609 10178   5.200 -27.109  0.4000
10223 4 10178 1293   5.200 -27.109  0.4000
10225 4 1633 1609   9.700 -106.415  0.4000
10226 4 1516 1209   7.200 183.967  0.4000
10232 6 1542 10185  11.200 -1250.934  0.4000
10233 4 10185 1597  11.200 -1250.934  0.4000
10237 4 1542 1634   9.700 101.045  0.4000
10240 4 1635 1636   5.700 -10.854  0.4000
10246 4 10195 1637   5.200  48.950  0.4000
10251 4 1544 1579   6.700 -20.165  0.4000
10256 4 1598 1639  11.200 293.832  0.4000
10259 4 1598 1270   6.200 233.359  0.4000
10263 4 1431 10212   7.200 185.174  0.4000
10267 4 10212 1585   7.200 185.174  0.4000
10269 4 1431 1640  10.200 234.510  0.4000
10271 4 1587 1641   4.200  -3.343  0.4000
10274 4 1587 10221   7.200 -38.635  0.4000
10279 4 10221 10222   7.200 -38.635  0.4000
10281 4 1602 1642   5.200 -26.565  0.4000
10284 6 1500 10225  15.200 -1801.382  0.4000
10285 4 10225 1643  15.200 -1801.382  0.4000
10286 4 1521 1644   7.200 -86.120  0.4000
10289 4 1303 10231  11.200 -179.055  0.4000
10293 4 10231 1645  11.200 -179.055  0.4000
10297 4 1399 1320  13.200 -593.336  0.4000
10299 4 1646 1647   7.200  60.722  0.4000
10303 4 1359 1648   5.200  -9.632  0.4000
10307 4 1539 1514   9.700 -168.726  0.4000
10310 4 1539 1649  16.200 -148.828  0.4000
10314 4 1522 10251   9.200  64.119  0.4000
10319 4 10251 1541   9.200  64.119  0.4000
10321 4 1522 1650  11.200 315.130  0.4000
10325 4 1347 1651   9.200 -582.243  0.4000
10327 4 1373 1624   9.200 -184.823  0.4000
10329 4 1373 1652   4.200 -12.484  0.4000
10331 4 1615 10262   5.200 -14.894  0.4000
10335 4 10262 10266   5.200 -14.894  0.4000
10339 4 10266 1653   5.200 -14.894  0.4000
10340 4 1573 10270   8.200 -306.888  0.4000
10344 4 10270 1654   8.200 -306.888  0.4000
10346 4 1509 1583   5.200 -39.213  0.4000
10351 4 1655 1509   7.700  47.545  0.4000
10355 4 9301 1585   8.200  -3.523  0.4000
10356 4 1476 1656   9.200 -324.335  0.4000
10358 4 1476 1657   8.700 215.845  0.4000
10361 4 1602 1498   7.700 262.482  0.4000
10362 4 1562 1657  11.200 -1448.780  0.4000
10364 4 1562 1658  11.200 -969.035  0.4000
10371 4 10288 1659   7.200 -252.072  0.4000
10373 4 1441 10293   6.200 -105.340  0.4000
10377 4 10293 1660   6.200 -105.340  0.4000
10380 4 1620 1328   6.700 273.806  0.4000
10385 4 1327 1321   7.200 -272.451  0.4000
10386 4 1328 1321   9.200 375.459  0.4000
10387 4 1551 10303   5.200 -47.353  0.4000
10391 4 10303 1661   5.200 -47.353  0.4000
10393 4 1399 1662  14.200 327.117  0.4000
10395 4 1503 10310  10.200 937.471  0.4000
10402 4 1651 10310  10.200 -937.471  0.4000
10403 4 1503 10315  13.700 2256.604  0.4000
10409 4 1481 1404   5.200  -9.161  0.4000
10410 4 1577 10321   5.200 -66.732  0.4000
10414 4 10321 1633   5.200 -66.732  0.4000
10417 4 1473 1715   6.200 -60.633  0.4000
10418 4 1624 1611   9.200 -311.183  0.4000
10420 4 1534 1506   5.200  -6.238  0.4000
10423 4 10334 10330   8.200  16.846  0.4000
10427 4 10330 1665   8.200  16.846  0.4000
10432 4 10334 1269   8.200 -16.846  0.4000
10433 4 1573 1519   7.700 -601.596  0.4000
10434 4 1615 1666   8.200 -163.735  0.4000
10438 4 1590 1667   5.200 -186.836  0.4000
10442 4 1334 1523   7.200 -56.187  0.4000
10446 4 1593 1668   4.200  -7.438  0.4000
10450 4 1593 1669   6.200 -411.823  0.4000
10453 4 1670 1560   9.200 321.272  0.4000
10454 4 1549 1644  10.200 -160.596  0.4000
10456 4 1549 1672   8.200 -101.372  0.4000
10458 4 1327 1673   5.200  23.263  0.4000
10462 4 1674 1551  12.200 523.635  0.4000
10463 4 1494 1632   6.200 -42.816  0.4000
10465 4 1494 10359   8.200  82.359  0.4000
10470 4 10359 1675   8.200  82.359  0.4000
10471 4 1538 10363   6.200  39.037  0.4000
10475 4 10363 1402   6.200  39.037  0.4000
10476 4 1538 10366   8.200 -117.063  0.4000
10480 4 1404 10371   7.200 -150.484  0.4000
10485 4 10371 10376   7.200 -150.484  0.4000
10490 4 10376 1677   7.200 -150.484  0.4000
10491 4 1577 10382  10.200 -35.440  0.4000
10497 4 10382 1678  10.200 -35.440  0.4000
10499 4 1613 1394   8.200 -88.354  0.4000
10503 4 1580 1679   7.200 -53.659  0.4000
10504 4 1580 1655   6.200  50.648  0.4000
10506 4 1557 10392   7.200  52.112  0.4000
10511 4 10392 1483   7.200  52.112  0.4000
10513 4 1334 10916   7.700 -610.597  0.4000
10516 4 1586 1584   6.700 -374.661  0.4000
10519 4 1560 10402   5.700   0.962  0.4000
10524 4 10402 1681   5.700   0.962  0.4000
10526 4 1656 10408   7.200 -248.635  0.4000
10531 4 10408 1682   7.200 -248.635  0.4000
10533 4 1656 1669   6.700 -75.700  0.4000
10536 4 1498 10416   6.200 -43.525  0.4000
10541 4 10416 1683   6.200 -43.525  0.4000
10544 4 1642 10422   5.700 -75.770  0.4000
10548 4 10422 10425   5.700 -75.770  0.4000
10552 4 1642 1684   7.700  49.205  0.4000
10553 4 1422 10429   6.200  22.134  0.4000
10557 4 10429 1685   6.200  22.134  0.4000
10560 4 1422 11851   7.200 -39.272  0.4000
10561 4 11851 10578   7.200 -39.272  0.4000
10562 4 1485 10436   9.200 -623.188  0.4000
10566 4 10436 1319   9.200 -623.188  0.4000
10572 4 1686 1619   5.200  13.485  0.4000
10573 4 1619 1687   8.200 -59.173  0.4000
10576 4 1606 1688  13.200 -258.391  0.4000
10579 4 1606 1689   4.200  -9.028  0.4000
10583 4 1674 10453   7.200 349.647  0.4000
10588 4 10453 10456   7.200 349.647  0.4000
10592 4 1320 10460  11.700 281.857  0.4000
10596 4 10460 1691  11.700 281.857  0.4000
10597 4 1692 1662   8.200 -53.155  0.4000
10599 4 1693 1694   7.200  82.222  0.4000
10602 4 1632 10468   6.200  -8.971  0.4000
10607 4 10468 11116   6.200  -8.971  0.4000
10608 4 1623 10472   6.200   2.863  0.4000
10612 4 10472 1696   6.200   2.863  0.4000
10616 4 1418 1697   9.200 -496.643  0.4000
10617 4 1418 1546   8.200 -187.511  0.4000
10619 4 1698 1630   5.200  53.232  0.4000
10626 4 1120 1700  13.200 -712.841  0.4000
10627 4 1595 1722   5.700 -33.652  0.4000
10629 4 1595 1702  11.200 -359.502  0.4000
10633 4 1342 1328  10.200  50.221  0.4000
10638 4 1703 1674   7.200 873.282  0.4000
10639 4 1647 1536   5.200  17.320  0.4000
10641 4 1647 10494   7.200  43.402  0.4000
10645 4 10494 11855   7.200  43.402  0.4000
10650 4 11855 1689   7.200  43.402  0.4000
10651 4 1532 1704   7.200 -20.927  0.4000
10655 4 1541 1633  11.200 -105.222  0.4000
10656 4 1633 1705   6.200 -65.539  0.4000
10660 4 1540 1706   6.200 -86.198  0.4000
10666 4 1540 1707   6.700 -123.535  0.4000
10667 4 1481 11857   8.700 -217.802  0.4000
10672 4 11857 1708   8.700 -217.802  0.4000
10675 4 1610 1302   8.200 -205.713  0.4000
10676 4 1302 10521   8.200  54.581  0.4000
10680 4 10521 1636   8.200  54.581  0.4000
10684 4 1655 1616   7.200   3.103  0.4000
10688 4 1520 10531  11.200 -1902.780  0.4000
10692 4 10531 1510  11.200 -1902.780  0.4000
10693 4 1669 1709  10.200 -487.523  0.4000
10695 4 1547 1710   9.200 -2760.409  0.4000
10697 4 1547 10537   6.200 -44.811  0.4000
10701 4 10537 1745   6.200 -44.811  0.4000
10702 4 1477 10541   7.200 214.370  0.4000
10706 4 10541 1712   7.200 214.370  0.4000
10707 4 1526 1686   7.200 -80.089  0.4000
10712 4 1514 1713   9.200 -173.385  0.4000
10715 4 1651 1714   9.200 355.228  0.4000
10722 4 1579 1716   4.200 -35.743  0.4000
10724 4 1556 1634   6.700  66.300  0.4000
10727 4 1556 1717   9.700 -414.728  0.4000
10728 4 1523 1718   4.200   0.648  0.4000
10732 4 1520 1719   5.700 -68.654  0.4000
10735 4 1467 1720   8.200 -186.888  0.4000
10737 4 824 10565   6.200 -88.022  0.4000
10741 4 10565 1721   6.200 -88.022  0.4000
10742 4 824 1588   9.200 -77.968  0.4000
10743 4 1221 1672   7.700  58.000  0.4000
10747 4 1622 1723   7.200  -5.648  0.4000
10752 4 1616 1524   5.200 -11.328  0.4000
10754 4 1388 1724   6.200 -162.565  0.4000
10761 4 10578 1725   7.200 -39.272  0.4000
10764 4 1467 10584   7.200  32.914  0.4000
10770 4 1726 10584   7.200 -32.914  0.4000
10771 4 1221 10591   8.200 -88.539  0.4000
10776 4 10591 10597   8.200 -88.539  0.4000
10782 4 10597 1658   8.200 -88.539  0.4000
10785 4 1536 1564   6.700   6.023  0.4000
10788 4 1621 1727   7.200 -36.191  0.4000
10791 4 1621 1728  12.200 -125.567  0.4000
10793 4 1293 1729   6.200 -32.439  0.4000
10799 4 1622 1730   5.200 -10.672  0.4000
10801 4 1731 10614   7.200 103.865  0.4000
10807 4 1612 10614   7.200 -103.865  0.4000
10808 4 1597 1732  14.700 -1918.524  0.4000
10809 4 1634 1733   8.200 167.345  0.4000
10811 4 1571 1614   8.200 -63.581  0.4000
10815 4 1269 10624   6.200   5.448  0.4000
10819 4 10624 1734   6.200   5.448  0.4000
10820 4 1269 10628  11.200 113.591  0.4000
10824 4 10628 1735  11.200 113.591  0.4000
10825 4 1519 1736   6.700 -707.084  0.4000
10826 4 1697 1737   5.700 -16.837  0.4000
10829 4 1697 10634   8.200 -479.806  0.4000
10833 4 10634 1738   8.200 -479.806  0.4000
10835 4 1546 1684   6.700 -49.990  0.4000
10838 4 1672 1550   5.200 -43.372  0.4000
10840 4 1662 10642  11.700 273.962  0.4000
10844 4 10642 1739  11.700 273.962  0.4000
10845 4 1723 10646   7.200  -6.464  0.4000
10849 4 10646 10650   7.200  -6.464  0.4000
10853 4 10650 1740   7.200  -6.464  0.4000
10856 4 1723 1650   7.200   0.816  0.4000
10860 4 1707 1706   7.200 -148.433  0.4000
10861 4 1611 1741  10.200 -127.244  0.4000
10863 4 1679 10660   8.200 -250.406  0.4000
10867 4 10660 1496   8.200 -250.406  0.4000
10868 4 1679 1742  11.200 196.747  0.4000
10870 4 1640 1743   6.200 -80.056  0.4000
10873 4 1640 10667   7.200 314.566  0.4000
10877 4 10667 10672   7.200 314.566  0.4000
10884 4 1744 10672   7.200 -314.566  0.4000
10885 4 1720 10678   9.200 -86.592  0.4000
10889 4 10678 1745   9.200 -86.592  0.4000
10890 4 1720 10681   7.700 -100.296  0.4000
10893 4 10681 1922   7.700 -100.296  0.4000
10894 4 1588 1747  10.700 -280.575  0.4000
10895 4 1700 10685   7.200 131.403  0.4000
10899 4 10685 1745   7.200 131.403  0.4000
10904 4 1700 1748  12.200 -844.244  0.4000
10907 4 1610 1750   5.200  10.753  0.4000
10912 4 1733 1496   9.200 353.051  0.4000
10914 4 1733 11862   6.200 -185.706  0.4000
10918 4 11862 1751   6.200 -185.706  0.4000
10919 4 1506 1752   8.200  35.440  0.4000
10922 4 1652 1736   6.200  74.872  0.4000
10925 4 1488 1753   6.200  18.490  0.4000
10926 4 1584 10708  11.200 -1661.136  0.4000
10930 4 10708 1754  11.200 -1661.136  0.4000
10932 4 1684 1755   7.700  -0.785  0.4000
10933 4 1641 10713   4.200  -1.135  0.4000
10937 4 10713 1643   4.200  -1.135  0.4000
10939 4 1641 1756   6.200  -2.208  0.4000
10945 4 1599 1643   5.700   6.139  0.4000
10946 4 1722 10724   7.200 -20.750  0.4000
10951 4 10724 1757   7.200 -20.750  0.4000
10952 4 1722 11560   6.700 -12.902  0.4000
10955 4 1707 10731   4.700  24.898  0.4000
10960 4 10731 1578   4.700  24.898  0.4000
10962 4 1717 10737   8.200 -757.524  0.4000
10967 4 10737 1759   8.200 -757.524  0.4000
10968 4 1652 10741   8.200 -87.356  0.4000
10972 4 10741 10745   8.200 -87.356  0.4000
10976 4 10745 1760   8.200 -87.356  0.4000
10977 4 1639 1761   7.200 348.626  0.4000
10980 4 1639 11237   8.200 -54.794  0.4000
10982 4 1488 1763   4.200 -82.714  0.4000
10984 4 1591 10753   4.200  -9.280  0.4000
10988 4 10753 1737   4.200  -9.280  0.4000
10989 4 1591 1765   7.200 199.311  0.4000
10992 4 1657 1766  14.700 -1232.935  0.4000
10995 4 1710 10762   7.200 174.717  0.4000
11000 4 10762 10766   7.200 174.717  0.4000
11004 4 10766 1767   7.200 174.717  0.4000
11007 4 1644 1630   8.200 -246.716  0.4000
11013 4 1686 1726   9.200 -93.574  0.4000
11015 4 1363 10778   8.200 -66.615  0.4000
11020 4 10778 1769   8.200 -66.615  0.4000
11023 4 1342 11864   6.200 -121.471  0.4000
11027 4 11864 1771   6.200 -121.471  0.4000
11028 4 1578 1772   8.200 -707.367  0.4000
11031 4 1717 1773   9.200 342.795  0.4000
11035 4 1743 1774   8.200  -3.539  0.4000
11039 4 1743 1885   5.200 -76.516  0.4000
11041 4 1776 1558   4.200  12.271  0.4000
11042 4 1558 1753   8.200  49.460  0.4000
11043 4 1753 10797   9.200  67.950  0.4000
11047 4 10797 1777   9.200  67.950  0.4000
11048 4 1628 1765  10.200 -522.357  0.4000
11050 4 1628 1778  22.200 -1515.650  0.4000
11051 4 1668 1763   7.200 -19.715  0.4000
11056 4 1779 1668   7.200 -12.277  0.4000
11057 4 1765 10976   8.200 -323.045  0.4000
11062 4 1408 1719   4.200 -36.231  0.4000
11067 4 1781 1036  10.700  66.892  0.4000
11068 4 1599 1782   7.700  10.567  0.4000
11071 4 1643 1783  18.200 -1796.378  0.4000
11072 4 1710 10818   6.200 217.626  0.4000
11078 4 10818 1601   6.200 217.626  0.4000
11079 4 935 1756   9.200 -55.096  0.4000
11083 4 1786 1757   7.200  -4.472  0.4000
11084 4 1757 10825   8.200 -25.222  0.4000
11088 4 10825 1787   8.200 -25.222  0.4000
11089 4 1788 10829   6.200  77.347  0.4000
11093 4 10829 10880   6.200  77.347  0.4000
11096 4 1732 1790  11.200 133.571  0.4000
11105 4 1791 10836   6.200 -65.956  0.4000
11108 4 1792 1706   8.200 234.632  0.4000
11110 4 1614 1554   8.200 -47.580  0.4000
11111 4 1761 10847   7.200 463.915  0.4000
11116 4 10847 1744   7.200 463.915  0.4000
11118 4 1761 1795   8.200 -115.289  0.4000
11122 4 1510 1796  12.200 -1878.863  0.4000
11124 4 1408 1604   5.200  42.711  0.4000
11126 4 1710 1797  12.200 -3152.753  0.4000
11130 4 1658 1798  10.200 -1057.573  0.4000
11131 4 1799 1800   7.200  28.589  0.4000
11132 4 1799 1801   7.200 -17.182  0.4000
11135 4 1799 1802   5.200 -11.407  0.4000
11137 4 1798 10863   7.200   6.230  0.4000
11141 4 10863 1803   7.200   6.230  0.4000
11143 4 1798 1804   8.200 -1063.803  0.4000
11148 4 1732 1806  11.700 -2185.666  0.4000
11149 4 1807 10873   6.200 233.896  0.4000
11155 4 10873 11872   6.200 233.896  0.4000
11159 4 11872 1808   6.200 233.896  0.4000
11160 4 1807 1809   7.200 -540.405  0.4000
11162 4 1554 10880   6.200 -77.347  0.4000
11167 4 1810 1583   8.200 144.453  0.4000
11168 4 1811 1834   6.200 -264.068  0.4000
11170 4 1605 1363   8.200 -67.112  0.4000
11171 4 1806 10888  13.700 -2256.604  0.4000
11176 4 10888 10315  13.700 -2256.604  0.4000
11178 4 1806 1790   7.200  70.938  0.4000
11181 4 1732 1790  11.200 133.571  0.4000
11186 4 1650 1715   7.200  81.315  0.4000
11187 4 1715 10899   5.200  20.682  0.4000
11191 4 10899 1813   5.200  20.682  0.4000
11195 4 1807 1814   8.700 306.509  0.4000
11196 4 1518 10907   7.700  -8.486  0.4000
11201 4 10907 1741   7.700  -8.486  0.4000
11203 4 1667 1815   6.200 -15.529  0.4000
11207 4 1667 1816   8.200 -171.307  0.4000
11213 4 10916 1817   7.700 -610.597  0.4000
11217 4 1783 1800  14.200 -36.779  0.4000
11218 4 1783 1820  17.200 -1759.599  0.4000
11221 4 1800 11181   6.200  -8.190  0.4000
11223 4 10921 10927   7.700 -580.413  0.4000
11229 4 1822 10927   7.700 580.413  0.4000
11230 4 1747 10932   6.200 -82.198  0.4000
11235 4 10932 1823   6.200 -82.198  0.4000
11237 4 1805 1824   4.700   0.022  0.4000
11240 4 1713 1863  12.200 -197.621  0.4000
11243 4 1713 10941   5.700  24.236  0.4000
11248 4 10941 11877   5.700  24.236  0.4000
11252 4 11877 1705   5.700  24.236  0.4000
11253 4 1495 10949  12.200 4177.362  0.4000
11257 4 1826 10949  12.200 -4177.362  0.4000
11258 4 1648 1730   9.200 -76.945  0.4000
11262 4 1648 1827   8.200  67.313  0.4000
11265 4 1518 1828   7.200 -91.505  0.4000
11267 4 1483 10959  10.200  50.399  0.4000
11271 4 10959 1829  10.200  50.399  0.4000
11272 4 1736 1816   7.700 -632.213  0.4000
11273 4 1709 1830   7.200 161.809  0.4000
11275 4 1709 1831   8.200 -649.332  0.4000
11279 4 1629 1830   6.200 -87.595  0.4000
11281 4 1629 1932   7.200   3.643  0.4000
11283 4 1755 10970   8.200 -323.831  0.4000
11288 4 10970 11307   8.200 -323.831  0.4000
11291 4 1755 10976   8.200 323.045  0.4000
11302 4 1835 1550   5.700  92.796  0.4000
11303 4 1747 1325   5.700 -198.377  0.4000
11306 4 1687 10988   7.200 -14.860  0.4000
11311 4 10988 1836   7.200 -14.860  0.4000
11314 4 1687 1837   7.200 -44.314  0.4000
11316 4 11880 10996   5.200   6.871  0.4000
11321 4 10996 1659   5.200   6.871  0.4000
11322 4 1495 1838  18.200  12.098  0.4000
11325 4 1839 10366   8.200 117.063  0.4000
11327 4 1666 1840   6.200 -41.486  0.4000
11329 4 1666 1841   6.700 -122.249  0.4000
11330 4 1742 1524   8.200  95.817  0.4000
11334 4 1742 1842   9.700 100.930  0.4000
11335 4 1843 11006   8.200 136.165  0.4000
11339 4 11006 1844   8.200 136.165  0.4000
11345 4 1811 1725   4.200 -66.197  0.4000
11348 4 1811 11018   8.200 330.266  0.4000
11353 4 11018 1836   8.200 330.266  0.4000
11357 4 1688 11027   4.200  -2.085  0.4000
11363 4 11027 11036   4.200  -2.085  0.4000
11372 4 11036 1845   4.200  -2.085  0.4000
11373 4 1688 11533   9.200 -256.305  0.4000
11375 4 1689 11434   9.200  34.374  0.4000
11377 4 1730 1848   9.200 -87.616  0.4000
11380 4 1809 1849   7.200 -628.568  0.4000
11382 4 1809 1957   5.200  88.163  0.4000
11384 4 11055 11045   7.200 -71.092  0.4000
11388 4 11045 11049   7.200 -71.092  0.4000
11392 4 11049 11053   7.200 -71.092  0.4000
11396 4 11053 1848   7.200 -71.092  0.4000
11399 4 11055 1716   7.200  71.092  0.4000
11403 4 1849 1773   8.200 -680.875  0.4000
11407 4 1741 11207   8.200 -135.730  0.4000
11410 4 1778 11069   9.200 -778.481  0.4000
11417 4 1744 11069   9.200 778.481  0.4000
11418 4 1778 1853  13.200 -737.170  0.4000
11421 4 1719 11076   8.200 -104.885  0.4000
11425 4 11076 1631   8.200 -104.885  0.4000
11426 4 1843 1855   5.200 -22.395  0.4000
11430 4 1843 1767   8.200 -113.770  0.4000
11434 4 1630 1781   9.700 -326.935  0.4000
11435 4 1325 11086   8.200 -305.971  0.4000
11439 4 11086 1856   8.200 -305.971  0.4000
11441 4 1605 11438   9.200 -34.374  0.4000
11443 4 1566 1563   6.700 -286.421  0.4000
11446 4 1566 11533   9.200 256.305  0.4000
11449 4 1859 1769  10.200  63.135  0.4000
11450 4 1805 1824   8.700   0.525  0.4000
11452 4 1694 11097   6.200 -110.460  0.4000
11456 4 11097 11103   6.200 -110.460  0.4000
11462 4 11103 11107   6.200 -110.460  0.4000
11468 4 1694 1493   7.200 192.682  0.4000
11470 4 1862 1863   7.200  32.610  0.4000
11474 4 1728 11116   6.200   8.971  0.4000
11479 4 1864 9212   9.200 -103.157  0.4000
11481 4 1838 1865  17.700  10.867  0.4000
11482 4 1838 1865  11.200   1.230  0.4000
11484 4 1729 11122   6.200  41.303  0.4000
11488 4 11122 1705   6.200  41.303  0.4000
11492 4 1729 1866  12.200 -73.742  0.4000
11494 4 1402 11130  10.200  58.333  0.4000
11498 4 11130 1867  10.200  58.333  0.4000
11502 4 1814 1868   7.700 220.335  0.4000
11503 4 1814 1869   7.200  86.173  0.4000
11504 4 1849 1959   4.200  52.307  0.4000
11505 4 1716 1871  10.700  35.349  0.4000
11506 4 1763 11137   8.200 -102.429  0.4000
11510 4 11137 1872   8.200 -102.429  0.4000
11512 4 1853 1844   6.700 -604.884  0.4000
11514 4 1873 1844   8.200 468.719  0.4000
11515 4 1874 1875   7.200 278.821  0.4000
11522 4 1781 1874   6.700 -393.827  0.4000
11523 4 1874 1876   8.700 -672.648  0.4000
11526 4 1726 10071   8.200 -60.659  0.4000
11528 4 1725 1877  12.200 -105.469  0.4000
11529 4 1836 1878  10.200 315.406  0.4000
11530 4 1563 1879   8.700 -528.028  0.4000
11531 4 1769 11152   4.700  -3.480  0.4000
